COMID,totco2g_day_fill
23791845,5038.380859
23791847,6486.212877
23791849,1415.90474
23791851,113649.9609
23791853,1668.286849
23791855,184933.3125
23791857,0
23791859,741.9563014
23791861,2496.427315
23791863,649.0222767
23791865,347020.5625
23791867,34081.0874
23791869,21630.0526
23791871,136810.6521
23791873,112509.8055
23791875,166972.0274
23791877,186407.625
23791879,1743.594
23791881,126009.7109
23791883,23437.63644
23791885,282.8120548
23791887,62319.47342
23791889,155585.0959
23791891,2279.191151
23791893,286.529423
23791895,9838.527945
23791897,13942.56986
23791899,11320229
23791901,435.6078904
23791903,50252.89315
23791905,283.949589
23791907,4996.809945
23791909,1021.97589
23791911,921.6132329
23791913,112542.411
23791915,35733.69863
23791917,57772.86575
23791919,917.0132055
23791921,2324.356274
23791923,155371.2493
23791925,7608.126575
23791927,14.87552055
23791929,29973.6543
23791931,2269.369629
23791935,1943.287562
23791937,26703.33594
23791939,111.6313726
23791941,119161.3281
23791943,159216.9531
23791945,22716.40234
23791947,26883.81641
23791949,63.42563671
23791951,0
23791953,0
23791955,0
23791957,20410.62109
23791959,38.91846575
23791961,0
23791963,0
23791965,119.0594137
23791967,0
23791969,1363.283129
23791971,0
23791973,38254.79297
23791975,1963.914822
23791977,3085.284668
23791979,91.68590959
23791981,0.83213926
23791983,63607.53906
23791985,806.633728
23791987,0
23791989,318.4853745
23791991,21555897.39
23791993,0
23791995,16429009.18
23791997,0
23791999,162.3471727
23792001,0
23792003,0
23792005,123513.625
23792007,4.823013041
23792009,91212.90411
23792011,0
23792013,347688.5625
23792015,0
23792017,412897.25
23792019,8465.21589
23792021,8880.790685
23792023,0
23792025,23404.54849
23792027,9563.619141
23792029,72364.68493
23792031,19933.30664
23792033,7905.193973
23792035,783.4279726
23792037,13128.87123
23792039,19129.36767
23792041,38.85210082
23792043,43360.96438
23792045,0
23792047,1701.880603
23792049,34660.28125
23792051,1038.975288
23792053,0
23792055,38657.90055
23792057,8267.827397
23792059,1572.343562
23792061,377.5277096
23792063,929.7080548
23792065,2976.877479
23792067,16210.74164
23792069,20346.20117
23792071,3567.490685
23792073,21350.86849
23792075,10233.31233
23792077,148950.1719
23792079,9469.934795
23792081,283072.1875
23792083,73663.06849
23792085,16858.29288
23792087,15675.06397
23792089,3986.948055
23792091,96868.15068
23792093,9752.439802
23792095,0
23792097,56985.50959
23792099,22264.45151
23792101,1857.03
23792103,1294.887329
23792105,11801.17068
23792107,6.96437589
23792109,15274.39451
23792111,15158.37863
23792113,392.3600548
23792115,71909.70411
23792117,9164.949916
23792119,49608.14795
23792121,16500.82199
23792123,13954.62486
23792125,0
23792127,1475.657671
23792129,1165.403471
23792131,48600.23915
23792133,29299.09274
23792135,8003.270137
23792137,0
23792139,216.100274
23792141,1876.86
23792143,32.88226027
23792145,523746.1875
23792147,769.9654521
23792149,0
23792151,0
23792153,8196.819195
23792155,0
23792157,248520.9219
23792159,148269.7813
23792161,0
23792163,108828.4932
23792165,6395.124164
23792167,168938.7969
23792169,1590.243781
23792171,9907.590916
23792173,18022.7063
23792175,125040.4375
23792177,102501.6822
23792179,33378.33168
23792181,62118.01443
23792183,7726.667851
23792185,80714.70411
23792187,50669.56471
23792189,6020.053223
23792191,50692.7806
23792193,57550.72003
23792195,37920.7835
23792197,55464.96986
23792199,32543.54721
23792201,73399.58879
23792205,74421.85064
23792207,32403.32768
23792209,101187.1797
23792211,7833.136843
23792213,568.1947397
23792215,67724.875
23792217,229807.3225
23792219,43349.72877
23792221,37078.12694
23792223,495.9123288
23792225,20094.60742
23792227,81529.08822
23792229,25706.52032
23792231,0
23792233,0
23792235,44966.42188
23792237,201752.4219
23792239,14416.39054
23792241,0
23792243,0
23792245,125077.274
23792247,76.62044384
23792249,30.79653781
23792251,13.11217233
23792253,0
23792255,12535.21777
23792257,121866.5078
23792263,0
23792265,5353.864746
23792267,25163.68767
23792269,11077.6377
23792271,0
23792273,0
23792275,6597.659918
23792277,14103.08301
23792279,8101.004384
23792281,552.2620512
23792283,84.84884795
23792285,6008.484082
23792287,19823.52
23792289,16282.80493
23792291,368.5032329
23792297,77730.51781
23792299,37930.88195
23792301,3160.373425
23792303,302.4409233
23792307,9632.142164
23792309,19471.66027
23792311,823.7723836
23792313,4506.212877
23792315,1352.416685
23792317,5134.640548
23792319,61019.90137
23792321,5159.645753
23792323,14789.30548
23792325,22591.11781
23792327,8239.220548
23792329,11225.56027
23792331,377119.2188
23792333,149.4385808
23792335,11663.08767
23792337,11610.93288
23792339,15636.78904
23792341,317.9270959
23792343,4627.13589
23792345,110.1225534
23792347,57311.90959
23792349,16748.93425
23792351,17982.96484
23792353,13272.50137
23792355,288148.9063
23792357,4912.854247
23792359,39028.56164
23792361,1252.694055
23792363,187.2434795
23792365,828.7080078
23792367,13846.10137
23792369,0
23792371,6660.734795
23792373,9851.87589
23792377,3700.28589
23792379,36081.2137
23792381,634.8142192
23792383,0
23792385,1633.196795
23792387,314.5991893
23792389,33529.48767
23792391,11861053.64
23792393,3629.526082
23792395,17037.42164
23792397,2092.278082
23792399,0
23792401,316.0773699
23792403,65537.44932
23792405,14387.74274
23792407,94410.92969
23792409,0
23792411,85873.47945
23792413,585.1841096
23792415,28088.81918
23792417,9566.492877
23792419,4341.60411
23792421,54373.9726
23792423,6746.754247
23792425,4109.431233
23792427,69245.95313
23792429,254.7987082
23792431,9943.007671
23792433,3084.335014
23792435,2731.072603
23792437,16505.67205
23792439,64833.74795
23792441,0
23792443,1736.011479
23792445,69033.69863
23792447,0
23792449,36351.95703
23792451,566339.0625
23792453,128897.4329
23792455,675.1255068
23792457,13289.74512
23792459,436.3380082
23792461,3856.609315
23792463,1546.711726
23792465,57474.22192
23792467,122536.4384
23792469,5956.766113
23792471,4.320287671
23792473,238.8945855
23792475,8882.005479
23792477,8121.687123
23792481,6638.168795
23792483,1373.650932
23792485,2482.112959
23792487,23628.26548
23792489,21.22270685
23792491,84.22905452
23792497,921.4042192
23792499,185346.9063
23792501,3788.168219
23792503,6561.421644
23792505,0
23792507,1542.49537
23792509,831.0962466
23792511,0
23792513,9.308030137
23792515,0
23792517,38203.38672
23792519,47127.23836
23792521,0
23792523,202248.7397
23792525,20456.85123
23792527,0
23792529,30629.47808
23792531,30085.93808
23792533,0
23792535,32731.31671
23792537,8170.536133
23792539,223299.5014
23792543,766.4794521
23792545,12241.83452
23792547,69675.20548
23792549,92595.76563
23792551,7782828.395
23792553,87382.85156
23792555,44.95841096
23792557,33837.35425
23792559,14987.51507
23792561,57105.95342
23792563,22085.73828
23792565,6408.416712
23792567,39.38594795
23792569,57966.50137
23792571,183.8420548
23792573,13141847.16
23792575,214549.125
23792577,1379.494443
23792579,35383.71534
23792581,41456.7863
23792583,0
23792585,193585.625
23792587,176016.1397
23792589,818510.0137
23792591,70332.50959
23792593,0
23792595,46425.49219
23792597,15307.40625
23792599,31261.49219
23792601,45331.89844
23792603,182070.1406
23792605,241163.375
23792607,34519.01563
23792609,173.2454795
23792611,285437.2603
23792613,15482.71726
23792615,99544.98904
23792617,78033.60822
23792619,121909.2
23792753,28481448
23792757,8451891
23792765,20411554
23792767,0
23792769,0
23792771,0
23792773,0
23792775,43164.32422
23792777,0
23792799,10711963.32
23792801,2240230.886
23792807,25935700
23792815,21429832
23792823,4405511.5
23796481,12954032.61
23796483,14309005
23796485,14439621
23796487,8144760.5
23796489,12825870
23796491,10468202
23796493,8119566.5
23796495,9682512
23796497,11736072
23796499,3969518.75
23796501,8037540.082
23796503,3775029.041
23796505,777022.6875
23796507,1193363
23796509,373262.3014
23796511,562888.5041
23796513,40746.29102
23796515,11492.06235
23796517,4217161.233
23796519,1732986.25
23796521,11995.19154
23796523,1480693.25
23796525,1019371.039
23796527,14166.59313
23796529,1101736.044
23796531,4005361.192
23796533,539705.3901
23796535,465454.4326
23796537,333446.9022
23796539,276956.9425
23796541,123577.2821
23796543,3014651.589
23796545,2542184.75
23796547,1220633.469
23796549,188927.8879
23796551,676006.872
23796553,197486.9125
23796555,288374.35
23796557,244948.208
23796559,217142.1386
23796561,89815.6339
23796563,53899.48861
23796565,26097.17199
23796567,975537.5589
23796569,987326.3342
23796571,162666.0487
23796573,127377.7799
23796575,139258.1191
23796577,294130.4375
23796579,115105.8663
23796581,120942.6965
23796583,2003240.014
23796585,321076.3151
23796587,158396.2192
23796589,18056.31452
23796591,427.0645681
23796593,46976.29688
23796595,281231.6342
23796597,25718.82526
23796599,83648.29775
23796601,100165.749
23796603,452785.6644
23796605,118746.4835
23796607,93572.18799
23796609,81554.37493
23796611,2913.929744
23796613,746351.474
23796615,1095945.921
23796617,813287.1781
23796619,531581.1321
23796621,559537.3808
23796623,133467.6661
23796625,76128.828
23796627,670480.095
23796629,15464754.25
23796633,11889728
23796635,21656904.08
23796637,16378803.37
23796639,18223856
23796641,34068.58962
23796643,11742297
23796645,1285083.37
23796647,484968.0313
23796649,106552.3825
23796651,224007.5737
23796653,1168605.189
23796655,506453.1189
23796657,2299.902429
23796659,456361.8477
23796661,166037.2044
23796663,53218.21159
23796665,837665.7863
23796667,106806.9236
23796669,108419.3264
23796671,27763140.25
23796673,39133049.75
23796675,31414964.61
23796677,16323885.78
23796679,8884690
23796681,3198466.391
23796683,10971179.07
23796685,4523730.288
23796687,2712898.775
23796689,2524359.316
23796691,4063510.808
23796693,502519.8012
23796695,1932220.657
23796697,1150709.134
23796699,521708.932
23796701,415912.605
23796703,188543.1031
23796705,318010.5677
23796707,206930.0705
23796709,188881.0513
23796711,139988.4918
23796713,43970.38461
23796715,3856956.213
23796717,8452205.186
23796719,3910580.5
23796721,7507422.797
23796723,2050530.179
23796725,24129.3921
23796727,6970451.548
23796729,69686.16904
23796731,4441065
23796733,2790828.5
23796735,5809544.145
23796737,2203722.534
23796739,2728021.784
23796741,496600.5551
23796743,347431.2091
23796745,519092.0738
23796747,136459.5156
23796749,388331.7953
23796751,1274.379306
23796753,237811.0992
23796755,146115.1013
23796757,118496.0932
23796759,535949.6014
23796761,3136.50884
23796763,431995.3167
23796765,381615.4765
23796767,157447.5089
23796769,5216874.904
23796771,4787241.863
23796773,2338664.688
23796775,3351044.803
23796777,3548576.219
23796779,993096.4849
23796781,866901.5877
23796783,1029217.131
23796785,1317850.267
23796787,592344.2979
23796789,945815.3195
23796791,623021.2605
23796793,342638.375
23796795,0
23796797,316193.7188
23796799,295853.0301
23796801,212834.8438
23796803,137104.2686
23796805,101620.8521
23796807,406535.926
23796809,294898.8986
23796811,98162.85938
23796813,21084.57697
23796815,13499.68085
23796817,56864.36719
23796819,286907.1551
23796821,111051.6797
23796823,541947.8055
23796825,87433.99397
23796827,304118.4674
23796829,325065.6411
23796831,64918.59519
23796833,161471.1863
23796835,10699.80695
23796837,45058.54688
23796839,16203.81452
23796841,7450.003562
23796843,10153.12891
23796845,2734.035156
23796847,0
23796849,10601.91895
23796851,220450.6094
23796853,67916.21096
23796855,29509.48242
23796857,25851.51452
23796859,101470.6328
23796861,0
23796863,3815.630959
23796865,1447.274137
23796867,139958.6301
23796869,14409.41918
23796871,5870.394575
23796873,172159.1145
23796875,61300.49753
23796877,45671.46082
23796879,705708.1644
23796881,56271.64932
23796883,4685.315507
23796885,2028.743096
23796887,104063.6614
23796889,203811.3041
23796891,129511.8829
23796893,550486.0389
23796895,278082.3827
23796897,115560.963
23796899,68595.28216
23796901,487407.0904
23796903,147126.8973
23796905,85074.92301
23796907,379081.551
23796909,206418.247
23796911,147672.371
23796913,55221.96921
23796915,658371.4027
23796917,505665.4685
23796919,389755.7803
23796921,336270.1726
23796923,21752.13342
23796925,0
23796927,0
23796929,309466.4688
23796931,93929.34214
23796933,4881.50737
23796935,25642.96906
23796937,8749.376959
23796939,60293.3125
23796941,19383.14926
23796943,5628.836914
23796945,230.1786279
23796947,60547.19178
23796949,1079.176767
23796951,37756.5863
23796953,55107.77507
23796955,63907.61918
23796957,82928.65562
23796959,26675.55238
23796961,261261.9288
23796963,78701.02237
23796965,15108.28253
23796967,507952.3332
23796969,399606.6343
23796971,1290521.352
23796973,664076.9619
23796975,647948.0419
23796977,476851.8789
23796979,292685.5396
23796981,489679.0702
23796983,403392.8387
23796985,71652.75899
23796987,235721.7707
23796989,320821.0233
23796991,47362.69243
23796993,1066.821332
23796995,51672.25134
23796997,271540.1918
23796999,53494.55507
23797001,592102.1178
23797003,172568.9411
23797005,98297.53438
23797007,22709.68849
23797009,629.6817534
23797011,17777.49863
23797013,17766.57863
23797015,52418.17272
23797017,20985.44889
23797019,33215.97534
23797021,27288.45205
23797023,112121.1863
23797025,38386.39973
23797027,6564.375954
23797029,17766.72814
23797031,74662.33726
23797033,12211.41212
23797035,69789.39501
23797037,59275.80625
23797039,38406.28184
23797041,35663.71964
23797043,117461.3178
23797045,61549.61844
23797047,12701.5463
23797049,120965.9178
23797051,11669.36795
23797053,203.6220493
23797055,124381.8329
23797057,12308.98583
23797059,68978.27218
23797061,24999.92044
23797063,49799.92493
23797065,52274.24817
23797067,134178.674
23797069,60542.33425
23797071,55540.1125
23797073,78009.98959
23797075,61480.47123
23797077,2180.890685
23797079,91791.87123
23797081,6215.214247
23797083,15858.16548
23797085,37549.74247
23797087,10058.00096
23797089,9140.532329
23797091,121728.4504
23797093,20664.24658
23797095,3060.124849
23797097,868.9083452
23797099,46363.2664
23797101,39070.36143
23797103,2003.419315
23797105,0
23797107,23519.49041
23797109,208610.8767
23797111,18037.46158
23797113,36351.12329
23797115,7031.889041
23797117,38662.31918
23797119,39431.79699
23797121,21043.13704
23797123,21170.72052
23797125,48471.83918
23797127,1148713.5
23797129,46.96771233
23797131,1773303.641
23797133,42999.87413
23797135,2650804
23797137,109112.7123
23797139,33.81416466
23797141,16645.06364
23797143,23664.72886
23797145,11925.11096
23797147,1539.828658
23797149,69468.06575
23797151,88877.45178
23797153,14292.38959
23797155,101619.8638
23797157,111237.804
23797159,15374.02734
23797161,89365.25137
23797163,102264.3288
23797165,87136.22576
23797167,79481.22296
23797169,15914.25169
23797171,1240.00274
23797173,6569.81589
23797175,35021.2318
23797177,0
23797179,3350.131644
23797181,11624.67212
23797183,28110.28932
23797185,55093.47123
23797187,869.8970145
23797189,50265.47836
23797191,3196.652877
23797193,4099.599452
23797195,80141.36712
23797197,32760.39452
23797199,1199.506849
23797201,12798.29772
23797203,17127.80601
23797205,170376.9531
23797207,17880.67575
23797209,18916.76973
23797211,3747.529315
23797213,50146.32329
23797215,19825.75801
23797217,63150.56959
23797219,57003.46484
23797221,14619.08247
23797223,43887.09034
23797225,56282.38198
23797227,25682.6125
23797229,46062.68296
23797231,30064.7813
23797233,44531.417
23797235,71543.92603
23797237,54795.72419
23797239,23150.48306
23797241,58182.53425
23797243,30.68592658
23797245,248.6531144
23797247,57228.78904
23797249,57277.14705
23797251,87.95123836
23797253,17762.85265
23797255,94008.11236
23797257,430.130137
23797259,71331.13562
23797261,17305.44829
23797263,9940.339726
23797265,18346.80173
23797267,59086.54738
23797269,16004.9331
23797271,19680.74173
23797273,18063.71912
23797275,92146.20822
23797277,22047.45411
